in:Pt1 Y,in:Pt1 Z,in:Pt2 Y,in:Pt2 Z,in:Configuration,out:Displacement,img
-3.333333,26.666667,30,50,6,55.113493,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z50_Configuration6.png
3.333333,26.666667,30,50,6,72.183185,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z50_Configuration6.png
10,26.666667,30,50,6,149.042813,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z50_Configuration6.png
-10,30,30,50,6,46.467516,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z50_Configuration6.png
-3.333333,30,30,50,6,50.436527,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z50_Configuration6.png
3.333333,30,30,50,6,59.288967,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z50_Configuration6.png
10,30,30,50,6,88.16584,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z50_Configuration6.png
-10,20,33.333333,50,6,51.92193,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z50_Configuration6.png
-3.333333,20,33.333333,50,6,68.340865,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z50_Configuration6.png
3.333333,20,33.333333,50,6,128.961761,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z50_Configuration6.png
10,20,33.333333,50,6,526.029893,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z50_Configuration6.png
-10,23.333333,33.333333,50,6,47.220369,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration6.png
-3.333333,23.333333,33.333333,50,6,55.306063,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration6.png
3.333333,23.333333,33.333333,50,6,78.813646,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration6.png
10,23.333333,33.333333,50,6,203.110885,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration6.png
-10,26.666667,33.333333,50,6,44.6889,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration6.png
-3.333333,26.666667,33.333333,50,6,49.044867,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration6.png
3.333333,26.666667,33.333333,50,6,60.127325,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration6.png
10,26.666667,33.333333,50,6,99.763907,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration6.png
-10,30,33.333333,50,6,43.338097,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration6.png
-3.333333,30,33.333333,50,6,45.756822,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration6.png
3.333333,30,33.333333,50,6,51.398347,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration6.png
10,30,33.333333,50,6,68.074957,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration6.png
-10,20,36.666667,50,6,46.830178,Pt1Y-10_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration6.png
-3.333333,20,36.666667,50,6,58.746023,Pt1Y-3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration6.png
3.333333,20,36.666667,50,6,97.782378,Pt1Y3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration6.png
10,20,36.666667,50,6,338.847332,Pt1Y10_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration6.png
-10,23.333333,36.666667,50,6,43.02878,Pt1Y-10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration6.png
-3.333333,23.333333,36.666667,50,6,48.827411,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration6.png
3.333333,23.333333,36.666667,50,6,64.624272,Pt1Y3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration6.png
10,23.333333,36.666667,50,6,137.193858,Pt1Y10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration6.png
-10,26.666667,36.666667,50,6,41.302439,Pt1Y-10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration6.png
-3.333333,26.666667,36.666667,50,6,44.167024,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration6.png
3.333333,26.666667,36.666667,50,6,51.348229,Pt1Y3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration6.png
10,26.666667,36.666667,50,6,75.272061,Pt1Y10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration6.png
-10,30,36.666667,50,6,40.630903,Pt1Y-10_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration6.png
-3.333333,30,36.666667,50,6,41.82934,Pt1Y-3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration6.png
3.333333,30,36.666667,50,6,45.377513,Pt1Y3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration6.png
10,30,36.666667,50,6,55.299932,Pt1Y10_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration6.png
-10,20,40,50,6,42.40666,Pt1Y-10_Pt1Z20_Pt2Y40_Pt2Z50_Configuration6.png
-3.333333,20,40,50,6,51.156592,Pt1Y-3.333333_Pt1Z20_Pt2Y40_Pt2Z50_Configuration6.png
3.333333,20,40,50,6,78.700014,Pt1Y3.333333_Pt1Z20_Pt2Y40_Pt2Z50_Configuration6.png
10,20,40,50,6,240.054342,Pt1Y10_Pt1Z20_Pt2Y40_Pt2Z50_Configuration6.png
-10,23.333333,40,50,6,39.569454,Pt1Y-10_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration6.png
-3.333333,23.333333,40,50,6,43.491667,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration6.png
3.333333,23.333333,40,50,6,54.499503,Pt1Y3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration6.png
10,23.333333,40,50,6,100.269873,Pt1Y10_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration6.png
-10,26.666667,40,50,6,38.377554,Pt1Y-10_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration6.png
-3.333333,26.666667,40,50,6,40.146909,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration6.png
3.333333,26.666667,40,50,6,44.819217,Pt1Y3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration6.png
10,26.666667,40,50,6,60.159813,Pt1Y10_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration6.png
-10,30,40,50,6,38.292078,Pt1Y-10_Pt1Z30_Pt2Y40_Pt2Z50_Configuration6.png
-3.333333,30,40,50,6,38.664519,Pt1Y-3.333333_Pt1Z30_Pt2Y40_Pt2Z50_Configuration6.png
3.333333,30,40,50,6,40.637413,Pt1Y3.333333_Pt1Z30_Pt2Y40_Pt2Z50_Configuration6.png
10,30,40,50,6,46.632903,Pt1Y10_Pt1Z30_Pt2Y40_Pt2Z50_Configuration6.png
-10,20,30,42,7,13.13396,Pt1Y-10_Pt1Z20_Pt2Y30_Pt2Z42_Configuration7.png
-3.333333,20,30,42,7,18.481004,Pt1Y-3.333333_Pt1Z20_Pt2Y30_Pt2Z42_Configuration7.png
3.333333,20,30,42,7,31.000594,Pt1Y3.333333_Pt1Z20_Pt2Y30_Pt2Z42_Configuration7.png
10,20,30,42,7,79.343814,Pt1Y10_Pt1Z20_Pt2Y30_Pt2Z42_Configuration7.png
-10,23.333333,30,42,7,10.424039,Pt1Y-10_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration7.png
-3.333333,23.333333,30,42,7,13.534891,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration7.png
3.333333,23.333333,30,42,7,20.292385,Pt1Y3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration7.png
10,23.333333,30,42,7,40.442933,Pt1Y10_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration7.png
-10,26.666667,30,42,7,8.757192,Pt1Y-10_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration7.png
-3.333333,26.666667,30,42,7,10.486831,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration7.png
3.333333,26.666667,30,42,7,14.121938,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration7.png
10,26.666667,30,42,7,23.644912,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration7.png
-10,30,30,42,7,7.764985,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z42_Configuration7.png
-3.333333,30,30,42,7,8.620995,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z42_Configuration7.png
3.333333,30,30,42,7,10.471536,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z42_Configuration7.png
10,30,30,42,7,14.995052,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z42_Configuration7.png
-10,20,33.333333,42,7,13.777079,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration7.png
-3.333333,20,33.333333,42,7,18.935473,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration7.png
3.333333,20,33.333333,42,7,30.578369,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration7.png
10,20,33.333333,42,7,71.919722,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration7.png
-10,23.333333,33.333333,42,7,10.94376,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration7.png
-3.333333,23.333333,33.333333,42,7,13.915137,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration7.png
3.333333,23.333333,33.333333,42,7,20.049753,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration7.png
10,23.333333,33.333333,42,7,36.985098,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration7.png
-10,26.666667,33.333333,42,7,9.185028,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration7.png
-3.333333,26.666667,33.333333,42,7,10.837334,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration7.png
3.333333,26.666667,33.333333,42,7,14.108467,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration7.png
10,26.666667,33.333333,42,7,21.962274,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration7.png
-10,30,33.333333,42,7,8.107075,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration7.png
-3.333333,30,33.333333,42,7,8.935351,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration7.png
3.333333,30,33.333333,42,7,10.609685,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration7.png
10,30,33.333333,42,7,14.320385,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration7.png
-10,20,36.666667,42,7,14.794676,Pt1Y-10_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration7.png
-3.333333,20,36.666667,42,7,19.98816,Pt1Y-3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration7.png
3.333333,20,36.666667,42,7,31.367735,Pt1Y3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration7.png
10,20,36.666667,42,7,69.883157,Pt1Y10_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration7.png
-10,23.333333,36.666667,42,7,11.698795,Pt1Y-10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration7.png
-3.333333,23.333333,36.666667,42,7,14.64955,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration7.png
3.333333,23.333333,36.666667,42,7,20.490906,Pt1Y3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration7.png
10,23.333333,36.666667,42,7,35.663135,Pt1Y10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration7.png
-10,26.666667,36.666667,42,7,9.765451,Pt1Y-10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration7.png
-3.333333,26.666667,36.666667,42,7,11.3991,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration7.png
3.333333,26.666667,36.666667,42,7,14.478807,Pt1Y3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration7.png
10,26.666667,36.666667,42,7,21.373805,Pt1Y10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration7.png
-10,30,36.666667,42,7,8.554543,Pt1Y-10_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration7.png
-3.333333,30,36.666667,42,7,9.377147,Pt1Y-3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration7.png
3.333333,30,36.666667,42,7,10.954141,Pt1Y3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration7.png
10,30,36.666667,42,7,14.194811,Pt1Y10_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration7.png
-10,20,40,42,7,16.40375,Pt1Y-10_Pt1Z20_Pt2Y40_Pt2Z42_Configuration7.png
-3.333333,20,40,42,7,21.900406,Pt1Y-3.333333_Pt1Z20_Pt2Y40_Pt2Z42_Configuration7.png
3.333333,20,40,42,7,33.715653,Pt1Y3.333333_Pt1Z20_Pt2Y40_Pt2Z42_Configuration7.png
10,20,40,42,7,73.031911,Pt1Y10_Pt1Z20_Pt2Y40_Pt2Z42_Configuration7.png
-10,23.333333,40,42,7,12.833167,Pt1Y-10_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration7.png
-3.333333,23.333333,40,42,7,15.88608,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration7.png
3.333333,23.333333,40,42,7,21.732294,Pt1Y3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration7.png
10,23.333333,40,42,7,36.268199,Pt1Y10_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration7.png
-10,26.666667,40,42,7,10.604685,Pt1Y-10_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration7.png
-3.333333,26.666667,40,42,7,12.27331,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration7.png
3.333333,26.666667,40,42,7,15.294523,Pt1Y3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration7.png
10,26.666667,40,42,7,21.702258,Pt1Y10_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration7.png
-10,30,40,42,7,9.190281,Pt1Y-10_Pt1Z30_Pt2Y40_Pt2Z42_Configuration7.png
-3.333333,30,40,42,7,10.025181,Pt1Y-3.333333_Pt1Z30_Pt2Y40_Pt2Z42_Configuration7.png
3.333333,30,40,42,7,11.557241,Pt1Y3.333333_Pt1Z30_Pt2Y40_Pt2Z42_Configuration7.png
10,30,40,42,7,14.528875,Pt1Y10_Pt1Z30_Pt2Y40_Pt2Z42_Configuration7.png
-10,20,30,44.666667,7,12.869364,Pt1Y-10_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration7.png
-3.333333,20,30,44.666667,7,18.957749,Pt1Y-3.333333_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration7.png
3.333333,20,30,44.666667,7,33.267538,Pt1Y3.333333_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration7.png
10,20,30,44.666667,7,93.036327,Pt1Y10_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration7.png
-10,23.333333,30,44.666667,7,10.018304,Pt1Y-10_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration7.png
-3.333333,23.333333,30,44.666667,7,13.732751,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration7.png
3.333333,23.333333,30,44.666667,7,21.826587,Pt1Y3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration7.png
10,23.333333,30,44.666667,7,46.73515,Pt1Y10_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration7.png
-10,26.666667,30,44.666667,7,8.215114,Pt1Y-10_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration7.png
-3.333333,26.666667,30,44.666667,7,10.427678,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration7.png
3.333333,26.666667,30,44.666667,7,15.039478,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration7.png
10,26.666667,30,44.666667,7,27.324046,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration7.png
-10,30,30,44.666667,7,7.104568,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration7.png
-3.333333,30,30,44.666667,7,8.337177,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration7.png
3.333333,30,30,44.666667,7,10.891331,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration7.png
10,30,30,44.666667,7,17.180317,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration7.png
-10,20,33.333333,44.666667,7,12.963274,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
-3.333333,20,33.333333,44.666667,7,18.647433,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
3.333333,20,33.333333,44.666667,7,31.598653,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
10,20,33.333333,44.666667,7,80.009198,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
-10,23.333333,33.333333,44.666667,7,10.129439,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
-3.333333,23.333333,33.333333,44.666667,7,13.560381,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
3.333333,23.333333,33.333333,44.666667,7,20.710614,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
10,23.333333,33.333333,44.666667,7,41.086761,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
-10,26.666667,33.333333,44.666667,7,8.337243,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
-3.333333,26.666667,33.333333,44.666667,7,10.374496,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
3.333333,26.666667,33.333333,44.666667,7,14.402482,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
10,26.666667,33.333333,44.666667,7,24.306837,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
-10,30,33.333333,44.666667,7,7.218854,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
-3.333333,30,33.333333,44.666667,7,8.360257,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
3.333333,30,33.333333,44.666667,7,10.588536,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
10,30,33.333333,44.666667,7,15.608156,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration7.png
-10,20,36.666667,44.666667,7,13.281911,Pt1Y-10_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
-3.333333,20,36.666667,44.666667,7,18.765434,Pt1Y-3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
3.333333,20,36.666667,44.666667,7,30.918168,Pt1Y3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
10,20,36.666667,44.666667,7,73.43863,Pt1Y10_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
-10,23.333333,36.666667,44.666667,7,10.375889,Pt1Y-10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
-3.333333,23.333333,36.666667,44.666667,7,13.649685,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
3.333333,23.333333,36.666667,44.666667,7,20.214214,Pt1Y3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
10,23.333333,36.666667,44.666667,7,37.796979,Pt1Y10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
-10,26.666667,36.666667,44.666667,7,8.537081,Pt1Y-10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
-3.333333,26.666667,36.666667,44.666667,7,10.473707,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
3.333333,26.666667,36.666667,44.666667,7,14.135872,Pt1Y3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
10,26.666667,36.666667,44.666667,7,22.556681,Pt1Y10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
-10,30,36.666667,44.666667,7,7.375609,Pt1Y-10_Pt1Z30_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
-3.333333,30,36.666667,44.666667,7,8.464412,Pt1Y-3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
3.333333,30,36.666667,44.666667,7,10.489922,Pt1Y3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
10,30,36.666667,44.666667,7,14.731647,Pt1Y10_Pt1Z30_Pt2Y36.666667_Pt2Z44.666667_Configuration7.png
-10,20,40,44.666667,7,13.848368,Pt1Y-10_Pt1Z20_Pt2Y40_Pt2Z44.666667_Configuration7.png
-3.333333,20,40,44.666667,7,19.303397,Pt1Y-3.333333_Pt1Z20_Pt2Y40_Pt2Z44.666667_Configuration7.png
3.333333,20,40,44.666667,7,31.125631,Pt1Y3.333333_Pt1Z20_Pt2Y40_Pt2Z44.666667_Configuration7.png
10,20,40,44.666667,7,70.90427,Pt1Y10_Pt1Z20_Pt2Y40_Pt2Z44.666667_Configuration7.png
-10,23.333333,40,44.666667,7,10.772925,Pt1Y-10_Pt1Z23.333333_Pt2Y40_Pt2Z44.666667_Configuration7.png
-3.333333,23.333333,40,44.666667,7,13.984758,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z44.666667_Configuration7.png
3.333333,23.333333,40,44.666667,7,20.220553,Pt1Y3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z44.666667_Configuration7.png
10,23.333333,40,44.666667,7,36.12331,Pt1Y10_Pt1Z23.333333_Pt2Y40_Pt2Z44.666667_Configuration7.png
-10,26.666667,40,44.666667,7,8.82921,Pt1Y-10_Pt1Z26.666667_Pt2Y40_Pt2Z44.666667_Configuration7.png
-3.333333,26.666667,40,44.666667,7,10.716344,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z44.666667_Configuration7.png
3.333333,26.666667,40,44.666667,7,14.154888,Pt1Y3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z44.666667_Configuration7.png
10,26.666667,40,44.666667,7,21.638668,Pt1Y10_Pt1Z26.666667_Pt2Y40_Pt2Z44.666667_Configuration7.png
-10,30,40,44.666667,7,7.589993,Pt1Y-10_Pt1Z30_Pt2Y40_Pt2Z44.666667_Configuration7.png
-3.333333,30,40,44.666667,7,8.650201,Pt1Y-3.333333_Pt1Z30_Pt2Y40_Pt2Z44.666667_Configuration7.png
3.333333,30,40,44.666667,7,10.546819,Pt1Y3.333333_Pt1Z30_Pt2Y40_Pt2Z44.666667_Configuration7.png
10,30,40,44.666667,7,14.291542,Pt1Y10_Pt1Z30_Pt2Y40_Pt2Z44.666667_Configuration7.png
-10,20,30,47.333333,7,13.474218,Pt1Y-10_Pt1Z20_Pt2Y30_Pt2Z47.333333_Configuration7.png
-3.333333,20,30,47.333333,7,20.48004,Pt1Y-3.333333_Pt1Z20_Pt2Y30_Pt2Z47.333333_Configuration7.png
3.333333,20,30,47.333333,7,36.994852,Pt1Y3.333333_Pt1Z20_Pt2Y30_Pt2Z47.333333_Configuration7.png
10,20,30,47.333333,7,114.185029,Pt1Y10_Pt1Z20_Pt2Y30_Pt2Z47.333333_Configuration7.png
-10,23.333333,30,47.333333,7,10.37963,Pt1Y-10_Pt1Z23.333333_Pt2Y30_Pt2Z47.333333_Configuration7.png
-3.333333,23.333333,30,47.333333,7,14.811972,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z47.333333_Configuration7.png
3.333333,23.333333,30,47.333333,7,24.49637,Pt1Y3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z47.333333_Configuration7.png
10,23.333333,30,47.333333,7,55.750759,Pt1Y10_Pt1Z23.333333_Pt2Y30_Pt2Z47.333333_Configuration7.png
-10,26.666667,30,47.333333,7,8.369956,Pt1Y-10_Pt1Z26.666667_Pt2Y30_Pt2Z47.333333_Configuration7.png
-3.333333,26.666667,30,47.333333,7,11.141577,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z47.333333_Configuration7.png
3.333333,26.666667,30,47.333333,7,16.900301,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z47.333333_Configuration7.png
10,26.666667,30,47.333333,7,32.576894,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z47.333333_Configuration7.png
-10,30,30,47.333333,7,7.092644,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z47.333333_Configuration7.png
-3.333333,30,30,47.333333,7,8.753109,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z47.333333_Configuration7.png
3.333333,30,30,47.333333,7,12.136136,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z47.333333_Configuration7.png
10,30,30,47.333333,7,20.540931,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z47.333333_Configuration7.png
-10,20,33.333333,47.333333,7,13.16813,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z47.333333_Configuration7.png
-3.333333,20,33.333333,47.333333,7,19.565184,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z47.333333_Configuration7.png
3.333333,20,33.333333,47.333333,7,34.258688,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z47.333333_Configuration7.png
10,20,33.333333,47.333333,7,93.632415,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z47.333333_Configuration7.png
-10,23.333333,33.333333,47.333333,7,10.191399,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z47.333333_Configuration7.png
-3.333333,23.333333,33.333333,47.333333,7,14.190658,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z47.333333_Configuration7.png
3.333333,23.333333,33.333333,47.333333,7,22.602866,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z47.333333_Configuration7.png
